sentence1,sentence2,score
Denial of Service,Missing or Insufficient Session Expiration,0.20173972845077515
Denial of Service,Inability of users to access and modify data,0.43924084305763245
Denial of Service,Collection of data not required for the user-consented purpose,0.3040279150009155
Denial of Service,Insufficient Data Structure Model to handle user rights,0.23651555180549622
Denial of Service,Sharing of Data with 3rd Party,0.03554145246744156
Denial of Service,"Inappropriate Policies, Terms and Conditions",0.21088053286075592
Denial of Service,Insecure Data Transfer,0.23338335752487183
Denial of Service,Transfer or Processing through 3rd Party,0.061372220516204834
Denial of Service,Misleading Content,0.05142257362604141
Denial of Service,Collection without Consent,0.4164019823074341
Denial of Service,Data Aggregation and Profiling,0.1031988263130188
Denial of Service,Secondary Use,-0.037214748561382294
Denial of Service,Form field design issues,0.08882138878107071
Malware,Manipulation of hardware and software,0.5179364681243896
Malware,Manipulation of information,0.36695918440818787
Malware,Threats targeting autonomous sensors,0.43226736783981323
Malware,Threats against AI and ML,0.25707414746284485
Malware,Failure or malfunction of a sensor/actuator,0.20114964246749878
Malware,Vandalism,0.4652137756347656
Malware,Network outage,0.11425541341304779
Malware,OEM Targeted attacks,0.32172155380249023
Malware,Unauthorised activities,0.13812395930290222
Malware,Identity theft,0.30143824219703674
Malware,Abuse of authorizations,0.21432973444461823
Malware,Sabotage,0.27539098262786865
Malware,Theft,0.31231239438056946
Malware,Side-channel attacks,0.3340820074081421
Malware,Fault injection,0.28232014179229736
Malware,Software vulnerabilities exploitation,0.37840524315834045
Malware,Failure or Disruption of service,0.06810858100652695
Malware,Communication protocol hijacking,0.1789868026971817
Malware,Data replay,0.13262347877025604
Malware,Man-in-the-middle attack / Session hijacking,0.19957131147384644
Malware,Unintentional change of data or car components configuration,0.15702247619628906
Malware,Information leakage,0.18807759881019592
Malware,Using information and/or devices from an unreliable source,0.36743736267089844
Malware,Erroneous use or configuration of car components,0.1796189844608307
Malware,Failure to meet contractual requirements,0.0020924145355820656
Malware,Violation of rules and regulations/Breach of legislation/ Abuse of personal data,0.17671415209770203
Malware,Loss of GNSS signal,0.0789678543806076
Malware,Car depleted battery,0.10962893813848495
Malware,Attacker injects CAN messages/codes via any ECUs connected to the bus.,0.365008682012558
Malware,Attacker modifies the path of the sensitive data circulating in the vehicle.,0.27755433320999146
Malware,Attacker remotely accesses via telematics systems (TCU).,0.39610207080841064
Malware,"An adversary can capture, analyze, and replaye the messages.",0.2844352722167969
Malware,An adversary could link the messages to a specific vehicle.,0.27117496728897095
Malware,An adversary can crack a weak password.,0.290366530418396
Malware,An adversary can execute arbitrary code on the telematics unit (TCU) and take control of the device.,0.4071947932243347
Malware,The SS7 vulnerabilities can be exploited to compromise SMS system to intercept text user messages.,0.2832833528518677
Malware,"Spying, SMS Interception & Modification, User Tracking.",0.4025859832763672
Malware,"Attacker can edit, add, manipuler codes and framework of the must ECUs in the vehcles.",0.1452016979455948
Malware,Attacker can moditv the hardware ov changina or disabling ohvsica sensors. memories and features.,0.3587911128997803
Malware,"An attacker changes circuits of a device to extractsensitive data, such as cryptographic keys.",0.31076884269714355
Malware,Attacker operates phisically on the TC by tampering the device firmware.,0.42659634351730347
Malware,An attacker could perform remote control by installing remotely his own software on the device.,0.3621565103530884
Malware,Reprogramming the USB/CD device's firmware to execute malicious actions.,0.394661545753479
Malware,An adversary can exploit the vulnerabilities o USB svstems on-board venice.,0.38530129194259644
Malware,An adversary can identify or track the vehicle from the sensor.,0.1970759779214859
Malware,"For wireless communication channel, messages can be captured, analyze, and replayed.",0.18049144744873047
Malware,Possibility to discover and control the behaviour and profile of the driver.,0.1174188107252121
Malware,An adversary relates pseudonymous positions to specific vehicles.,0.2743167579174042
Malware,Mobile App spoofing,0.40083983540534973
Malware,Smart key bruteforcing,0.2779363989830017
Malware,Smart key cloning,0.3508308231830597
Malware,GPS spoofing,0.16482692956924438
Malware,V2X Message replay,0.13026787340641022
Malware,Infotainment malware,0.4853542149066925
Malware,Mobile App malware,0.5738134384155273
Malware,ECU reflash,0.00417335145175457
Malware,CAN frame injection,0.1633988618850708
Malware,CAN frame tampering,0.2301357537508011
Malware,V2X data tampering,0.27357131242752075
Malware,CAN eavesdropping,0.20680373907089233
Malware,Unauthorised diagnostic access,0.17078426480293274
Malware,Infotainment reverse engineering,0.12805606424808502
Malware,Insecure API endpoint,0.1763424277305603
Malware,ECU firmware dump,0.20499715209007263
Malware,Server violation,0.12035850435495377
Malware,V2X eavesdropping,0.11242277920246124
Malware,CAN bus flooding,0.22176887094974518
Malware,Smart key jamming,0.3318129777908325
Malware,Data loss,0.2390305995941162
Malware,V2X DoS,0.06043795496225357
Malware,Infotainment Alteration,0.18832549452781677
Malware,Rogue OBD-II Device,0.16301223635673523
Malware,Insider Threat,0.3696572482585907
Malware,Web Application Vulnerabilities,0.4100862443447113
Malware,Operator-sided Data Leakage,0.2487231194972992
Malware,Insufficient Data Breach Response,0.10025253891944885
Malware,Consent on Everything / Problems with getting Consent,0.018323497846722603
Malware,"Non-transparent Policies, Agreements, Terms and Conditions",0.06818322092294693
Malware,Insufficient Deletion of User Data,0.19979122281074524
Malware,Insufficient Data Quality,0.18693366646766663
Malware,Missing or Insufficient Session Expiration,0.12521930038928986
Malware,Inability of users to access and modify data,0.1397181749343872
Malware,Collection of data not required for the user-consented purpose,0.1519978791475296
Malware,Insufficient Data Structure Model to handle user rights,0.002692694775760174
Malware,Sharing of Data with 3rd Party,0.016246307641267776
Malware,"Inappropriate Policies, Terms and Conditions",0.06760910898447037
Malware,Insecure Data Transfer,0.19551846385002136
Malware,Transfer or Processing through 3rd Party,0.07089751213788986
Malware,Misleading Content,0.4002687335014343
Malware,Collection without Consent,0.03279811143875122
Malware,Data Aggregation and Profiling,0.11865073442459106
Malware,Secondary Use,0.18986131250858307
Malware,Form field design issues,0.02167874574661255
Manipulation of hardware and software,Manipulation of information,0.6555209755897522
Manipulation of hardware and software,Threats targeting autonomous sensors,0.37869521975517273
Manipulation of hardware and software,Threats against AI and ML,0.11949943751096725
Manipulation of hardware and software,Failure or malfunction of a sensor/actuator,0.262902170419693
Manipulation of hardware and software,Vandalism,0.4196779727935791
Manipulation of hardware and software,Network outage,0.07375183701515198
Manipulation of hardware and software,OEM Targeted attacks,0.2045731246471405
Manipulation of hardware and software,Unauthorised activities,0.3326414227485657
Manipulation of hardware and software,Identity theft,0.4293268322944641
Manipulation of hardware and software,Abuse of authorizations,0.36156678199768066
Manipulation of hardware and software,Sabotage,0.251942902803421
Manipulation of hardware and software,Theft,0.4246494770050049
Manipulation of hardware and software,Side-channel attacks,0.23494428396224976
Manipulation of hardware and software,Fault injection,0.2550247311592102
Manipulation of hardware and software,Software vulnerabilities exploitation,0.5897518992424011
Manipulation of hardware and software,Failure or Disruption of service,0.014250723645091057
Manipulation of hardware and software,Communication protocol hijacking,0.4299289286136627
Manipulation of hardware and software,Data replay,0.20573197305202484
Manipulation of hardware and software,Man-in-the-middle attack / Session hijacking,0.4334847629070282
Manipulation of hardware and software,Unintentional change of data or car components configuration,0.2571890354156494
Manipulation of hardware and software,Information leakage,0.264906644821167
Manipulation of hardware and software,Using information and/or devices from an unreliable source,0.4580751955509186
Manipulation of hardware and software,Erroneous use or configuration of car components,0.32712000608444214
Manipulation of hardware and software,Failure to meet contractual requirements,0.050076134502887726
Manipulation of hardware and software,Violation of rules and regulations/Breach of legislation/ Abuse of personal data,0.4242868721485138
Manipulation of hardware and software,Loss of GNSS signal,0.12281529605388641
Manipulation of hardware and software,Car depleted battery,0.13514821231365204
Manipulation of hardware and software,Attacker injects CAN messages/codes via any ECUs connected to the bus.,0.5052543878555298
Manipulation of hardware and software,Attacker modifies the path of the sensitive data circulating in the vehicle.,0.3820154666900635
Manipulation of hardware and software,Attacker remotely accesses via telematics systems (TCU).,0.4982558786869049
Manipulation of hardware and software,"An adversary can capture, analyze, and replaye the messages.",0.4082356095314026
Manipulation of hardware and software,An adversary could link the messages to a specific vehicle.,0.3926907479763031
Manipulation of hardware and software,An adversary can crack a weak password.,0.47847235202789307
Manipulation of hardware and software,An adversary can execute arbitrary code on the telematics unit (TCU) and take control of the device.,0.5817248225212097
Manipulation of hardware and software,The SS7 vulnerabilities can be exploited to compromise SMS system to intercept text user messages.,0.40602606534957886
Manipulation of hardware and software,"Spying, SMS Interception & Modification, User Tracking.",0.40856778621673584
Manipulation of hardware and software,"Attacker can edit, add, manipuler codes and framework of the must ECUs in the vehcles.",0.35304170846939087
Manipulation of hardware and software,Attacker can moditv the hardware ov changina or disabling ohvsica sensors. memories and features.,0.6156917810440063
Manipulation of hardware and software,"An attacker changes circuits of a device to extractsensitive data, such as cryptographic keys.",0.5018975138664246
Manipulation of hardware and software,Attacker operates phisically on the TC by tampering the device firmware.,0.5665546655654907
Manipulation of hardware and software,An attacker could perform remote control by installing remotely his own software on the device.,0.5755610466003418
Manipulation of hardware and software,Reprogramming the USB/CD device's firmware to execute malicious actions.,0.5017215609550476
Manipulation of hardware and software,An adversary can exploit the vulnerabilities o USB svstems on-board venice.,0.5762535333633423
Manipulation of hardware and software,An adversary can identify or track the vehicle from the sensor.,0.35161492228507996
Manipulation of hardware and software,"For wireless communication channel, messages can be captured, analyze, and replayed.",0.2556609511375427
Manipulation of hardware and software,Possibility to discover and control the behaviour and profile of the driver.,0.33969536423683167
Manipulation of hardware and software,An adversary relates pseudonymous positions to specific vehicles.,0.4376654028892517
Manipulation of hardware and software,Mobile App spoofing,0.429207980632782
Manipulation of hardware and software,Smart key bruteforcing,0.38984063267707825
Manipulation of hardware and software,Smart key cloning,0.31082603335380554
Manipulation of hardware and software,GPS spoofing,0.3222759962081909
Manipulation of hardware and software,V2X Message replay,0.19915485382080078
Manipulation of hardware and software,Infotainment malware,0.5057834386825562
Manipulation of hardware and software,Mobile App malware,0.46589624881744385
Manipulation of hardware and software,ECU reflash,0.05527477711439133
Manipulation of hardware and software,CAN frame injection,0.26064541935920715
Manipulation of hardware and software,CAN frame tampering,0.43934985995292664
Manipulation of hardware and software,V2X data tampering,0.4908173680305481
Manipulation of hardware and software,CAN eavesdropping,0.32888710498809814
Manipulation of hardware and software,Unauthorised diagnostic access,0.24202999472618103
Manipulation of hardware and software,Infotainment reverse engineering,0.320941686630249
Manipulation of hardware and software,Insecure API endpoint,0.23912248015403748
Manipulation of hardware and software,ECU firmware dump,0.2850433886051178
Manipulation of hardware and software,Server violation,0.21503588557243347
Manipulation of hardware and software,V2X eavesdropping,0.28402698040008545
Manipulation of hardware and software,CAN bus flooding,0.19927269220352173
Manipulation of hardware and software,Smart key jamming,0.41250187158584595
Manipulation of hardware and software,Data loss,0.14656254649162292
Manipulation of hardware and software,V2X DoS,0.20261791348457336
Manipulation of hardware and software,Infotainment Alteration,0.21160495281219482
Manipulation of hardware and software,Rogue OBD-II Device,0.26652875542640686
Manipulation of hardware and software,Insider Threat,0.4838547706604004
Manipulation of hardware and software,Web Application Vulnerabilities,0.3896518647670746
Manipulation of hardware and software,Operator-sided Data Leakage,0.4649795889854431
Manipulation of hardware and software,Insufficient Data Breach Response,0.09446314722299576
Manipulation of hardware and software,Consent on Everything / Problems with getting Consent,0.08710849285125732
Manipulation of hardware and software,"Non-transparent Policies, Agreements, Terms and Conditions",0.18176543712615967
Manipulation of hardware and software,Insufficient Deletion of User Data,0.2372993677854538
Manipulation of hardware and software,Insufficient Data Quality,0.12688304483890533
Manipulation of hardware and software,Missing or Insufficient Session Expiration,0.16947847604751587
Manipulation of hardware and software,Inability of users to access and modify data,0.2032000869512558
Manipulation of hardware and software,Collection of data not required for the user-consented purpose,0.26573446393013
Manipulation of hardware and software,Insufficient Data Structure Model to handle user rights,0.11690755188465118
Manipulation of hardware and software,Sharing of Data with 3rd Party,0.21124501526355743
Manipulation of hardware and software,"Inappropriate Policies, Terms and Conditions",0.17026299238204956
Manipulation of hardware and software,Insecure Data Transfer,0.21988563239574432
Manipulation of hardware and software,Transfer or Processing through 3rd Party,0.224798783659935
Manipulation of hardware and software,Misleading Content,0.35494464635849
Manipulation of hardware and software,Collection without Consent,0.12534785270690918
Manipulation of hardware and software,Data Aggregation and Profiling,0.17087101936340332
Manipulation of hardware and software,Secondary Use,0.2054663449525833
Manipulation of hardware and software,Form field design issues,0.03292333707213402
Manipulation of information,Threats targeting autonomous sensors,0.3246610462665558
Manipulation of information,Threats against AI and ML,0.16007104516029358
Manipulation of information,Failure or malfunction of a sensor/actuator,0.2148439586162567
Manipulation of information,Vandalism,0.5042167901992798
Manipulation of information,Network outage,0.17944663763046265
Manipulation of information,OEM Targeted attacks,0.11043607443571091
Manipulation of information,Unauthorised activities,0.389854371547699
Manipulation of information,Identity theft,0.5017789602279663
Manipulation of information,Abuse of authorizations,0.42749762535095215
Manipulation of information,Sabotage,0.40193572640419006
Manipulation of information,Theft,0.5737057328224182
Manipulation of information,Side-channel attacks,0.26094722747802734
Manipulation of information,Fault injection,0.18051394820213318
Manipulation of information,Software vulnerabilities exploitation,0.44732171297073364
Manipulation of information,Failure or Disruption of service,0.12269869446754456
Manipulation of information,Communication protocol hijacking,0.5395130515098572
Manipulation of information,Data replay,0.33473482728004456
Manipulation of information,Man-in-the-middle attack / Session hijacking,0.39500242471694946
Manipulation of information,Unintentional change of data or car components configuration,0.29199740290641785
Manipulation of information,Information leakage,0.5353943705558777
Manipulation of information,Using information and/or devices from an unreliable source,0.5142418742179871
Manipulation of information,Erroneous use or configuration of car components,0.271789014339447
Manipulation of information,Failure to meet contractual requirements,0.122544065117836
Manipulation of information,Violation of rules and regulations/Breach of legislation/ Abuse of personal data,0.5120264291763306
Manipulation of information,Loss of GNSS signal,0.18986555933952332
Manipulation of information,Car depleted battery,0.14134252071380615
Manipulation of information,Attacker injects CAN messages/codes via any ECUs connected to the bus.,0.3764030337333679
Manipulation of information,Attacker modifies the path of the sensitive data circulating in the vehicle.,0.39051079750061035
Manipulation of information,Attacker remotely accesses via telematics systems (TCU).,0.3642474412918091
Manipulation of information,"An adversary can capture, analyze, and replaye the messages.",0.4274595379829407
Manipulation of information,An adversary could link the messages to a specific vehicle.,0.2737120985984802
Manipulation of information,An adversary can crack a weak password.,0.4034361243247986
Manipulation of information,An adversary can execute arbitrary code on the telematics unit (TCU) and take control of the device.,0.3897196650505066
Manipulation of information,The SS7 vulnerabilities can be exploited to compromise SMS system to intercept text user messages.,0.4195133149623871
Manipulation of information,"Spying, SMS Interception & Modification, User Tracking.",0.41967374086380005
Manipulation of information,"Attacker can edit, add, manipuler codes and framework of the must ECUs in the vehcles.",0.18242761492729187
Manipulation of information,Attacker can moditv the hardware ov changina or disabling ohvsica sensors. memories and features.,0.3834410309791565
Manipulation of information,"An attacker changes circuits of a device to extractsensitive data, such as cryptographic keys.",0.5266911387443542
Manipulation of information,Attacker operates phisically on the TC by tampering the device firmware.,0.48872849345207214
Manipulation of information,An attacker could perform remote control by installing remotely his own software on the device.,0.3925155699253082
Manipulation of information,Reprogramming the USB/CD device's firmware to execute malicious actions.,0.37024611234664917
Manipulation of information,An adversary can exploit the vulnerabilities o USB svstems on-board venice.,0.3918004035949707
Manipulation of information,An adversary can identify or track the vehicle from the sensor.,0.31819531321525574
Manipulation of information,"For wireless communication channel, messages can be captured, analyze, and replayed.",0.321568101644516
Manipulation of information,Possibility to discover and control the behaviour and profile of the driver.,0.30615031719207764
Manipulation of information,An adversary relates pseudonymous positions to specific vehicles.,0.35692721605300903
Manipulation of information,Mobile App spoofing,0.5756605863571167
Manipulation of information,Smart key bruteforcing,0.3468364477157593
Manipulation of information,Smart key cloning,0.25685301423072815
Manipulation of information,GPS spoofing,0.4184294641017914
Manipulation of information,V2X Message replay,0.17158390581607819
Manipulation of information,Infotainment malware,0.33127790689468384
Manipulation of information,Mobile App malware,0.49363407492637634
Manipulation of information,ECU reflash,0.10659420490264893
Manipulation of information,CAN frame injection,0.17771272361278534
Manipulation of information,CAN frame tampering,0.5067983865737915
Manipulation of information,V2X data tampering,0.4841974377632141
Manipulation of information,CAN eavesdropping,0.31727147102355957
Manipulation of information,Unauthorised diagnostic access,0.2065008282661438
Manipulation of information,Infotainment reverse engineering,0.23976483941078186
Manipulation of information,Insecure API endpoint,0.23028412461280823
Manipulation of information,ECU firmware dump,0.16861282289028168
Manipulation of information,Server violation,0.21344353258609772
Manipulation of information,V2X eavesdropping,0.19661343097686768
Manipulation of information,CAN bus flooding,0.14400672912597656
Manipulation of information,Smart key jamming,0.367065966129303
Manipulation of information,Data loss,0.29115360975265503
Manipulation of information,V2X DoS,0.10334287583827972
Manipulation of information,Infotainment Alteration,0.17076656222343445
Manipulation of information,Rogue OBD-II Device,0.20738385617733002
Manipulation of information,Insider Threat,0.39845407009124756
Manipulation of information,Web Application Vulnerabilities,0.3052658438682556
Manipulation of information,Operator-sided Data Leakage,0.5104638338088989
Manipulation of information,Insufficient Data Breach Response,0.20555047690868378
Manipulation of information,Consent on Everything / Problems with getting Consent,0.07737371325492859
Manipulation of information,"Non-transparent Policies, Agreements, Terms and Conditions",0.18474286794662476
Manipulation of information,Insufficient Deletion of User Data,0.2434457540512085
Manipulation of information,Insufficient Data Quality,0.24993933737277985
Manipulation of information,Missing or Insufficient Session Expiration,0.13899102807044983
Manipulation of information,Inability of users to access and modify data,0.26901623606681824
Manipulation of information,Collection of data not required for the user-consented purpose,0.33898550271987915
Manipulation of information,Insufficient Data Structure Model to handle user rights,0.22046056389808655
Manipulation of information,Sharing of Data with 3rd Party,0.3413105607032776
Manipulation of information,"Inappropriate Policies, Terms and Conditions",0.18957874178886414
Manipulation of information,Insecure Data Transfer,0.3660293221473694
Manipulation of information,Transfer or Processing through 3rd Party,0.3061258792877197
Manipulation of information,Misleading Content,0.6236313581466675
Manipulation of information,Collection without Consent,0.2227705419063568
Manipulation of information,Data Aggregation and Profiling,0.28880050778388977
Manipulation of information,Secondary Use,0.2881321310997009
Manipulation of information,Form field design issues,0.09707425534725189
Threats targeting autonomous sensors,Threats against AI and ML,0.402466744184494
Threats targeting autonomous sensors,Failure or malfunction of a sensor/actuator,0.3527217507362366
Threats targeting autonomous sensors,Vandalism,0.35186469554901123
Threats targeting autonomous sensors,Network outage,0.17716918885707855
Threats targeting autonomous sensors,OEM Targeted attacks,0.3107645809650421
Threats targeting autonomous sensors,Unauthorised activities,0.19884774088859558
Threats targeting autonomous sensors,Identity theft,0.38303735852241516
Threats targeting autonomous sensors,Abuse of authorizations,0.2834621071815491
Threats targeting autonomous sensors,Sabotage,0.2980504035949707
Threats targeting autonomous sensors,Theft,0.25960618257522583
Threats targeting autonomous sensors,Side-channel attacks,0.38208091259002686
Threats targeting autonomous sensors,Fault injection,0.2626001238822937
Threats targeting autonomous sensors,Software vulnerabilities exploitation,0.3998127579689026
Threats targeting autonomous sensors,Failure or Disruption of service,0.10954242944717407
Threats targeting autonomous sensors,Communication protocol hijacking,0.2118036448955536
Threats targeting autonomous sensors,Data replay,0.1728466898202896
Threats targeting autonomous sensors,Man-in-the-middle attack / Session hijacking,0.07149751484394073
Threats targeting autonomous sensors,Unintentional change of data or car components configuration,0.2083452045917511
Threats targeting autonomous sensors,Information leakage,0.31906887888908386
Threats targeting autonomous sensors,Using information and/or devices from an unreliable source,0.4402807354927063
Threats targeting autonomous sensors,Erroneous use or configuration of car components,0.2499130368232727
Threats targeting autonomous sensors,Failure to meet contractual requirements,0.020686715841293335
Threats targeting autonomous sensors,Violation of rules and regulations/Breach of legislation/ Abuse of personal data,0.29709798097610474
Threats targeting autonomous sensors,Loss of GNSS signal,0.12856973707675934
Threats targeting autonomous sensors,Car depleted battery,0.18449845910072327
Threats targeting autonomous sensors,Attacker injects CAN messages/codes via any ECUs connected to the bus.,0.3713856637477875
Threats targeting autonomous sensors,Attacker modifies the path of the sensitive data circulating in the vehicle.,0.4193505644798279
Threats targeting autonomous sensors,Attacker remotely accesses via telematics systems (TCU).,0.5249170064926147
Threats targeting autonomous sensors,"An adversary can capture, analyze, and replaye the messages.",0.36953938007354736
Threats targeting autonomous sensors,An adversary could link the messages to a specific vehicle.,0.38233259320259094
Threats targeting autonomous sensors,An adversary can crack a weak password.,0.31594884395599365
Threats targeting autonomous sensors,An adversary can execute arbitrary code on the telematics unit (TCU) and take control of the device.,0.47374531626701355
Threats targeting autonomous sensors,The SS7 vulnerabilities can be exploited to compromise SMS system to intercept text user messages.,0.3813328742980957
Threats targeting autonomous sensors,"Spying, SMS Interception & Modification, User Tracking.",0.33538737893104553
Threats targeting autonomous sensors,"Attacker can edit, add, manipuler codes and framework of the must ECUs in the vehcles.",0.21890661120414734
Threats targeting autonomous sensors,Attacker can moditv the hardware ov changina or disabling ohvsica sensors. memories and features.,0.4189681112766266
Threats targeting autonomous sensors,"An attacker changes circuits of a device to extractsensitive data, such as cryptographic keys.",0.4665735363960266
Threats targeting autonomous sensors,Attacker operates phisically on the TC by tampering the device firmware.,0.3130393624305725
Threats targeting autonomous sensors,An attacker could perform remote control by installing remotely his own software on the device.,0.4412384033203125
Threats targeting autonomous sensors,Reprogramming the USB/CD device's firmware to execute malicious actions.,0.2929094135761261
Threats targeting autonomous sensors,An adversary can exploit the vulnerabilities o USB svstems on-board venice.,0.43758076429367065
Threats targeting autonomous sensors,An adversary can identify or track the vehicle from the sensor.,0.45034101605415344
Threats targeting autonomous sensors,"For wireless communication channel, messages can be captured, analyze, and replayed.",0.268686443567276
Threats targeting autonomous sensors,Possibility to discover and control the behaviour and profile of the driver.,0.3740130066871643
Threats targeting autonomous sensors,An adversary relates pseudonymous positions to specific vehicles.,0.4671350121498108
Threats targeting autonomous sensors,Mobile App spoofing,0.3425804674625397
Threats targeting autonomous sensors,Smart key bruteforcing,0.2941954731941223
Threats targeting autonomous sensors,Smart key cloning,0.336250364780426
Threats targeting autonomous sensors,GPS spoofing,0.23074181377887726
Threats targeting autonomous sensors,V2X Message replay,0.14440210163593292
Threats targeting autonomous sensors,Infotainment malware,0.3660334348678589
Threats targeting autonomous sensors,Mobile App malware,0.4408924877643585
Threats targeting autonomous sensors,ECU reflash,-0.040518347173929214
Threats targeting autonomous sensors,CAN frame injection,0.21074575185775757
Threats targeting autonomous sensors,CAN frame tampering,0.2700730860233307
Threats targeting autonomous sensors,V2X data tampering,0.19702544808387756
Threats targeting autonomous sensors,CAN eavesdropping,0.4146803617477417
Threats targeting autonomous sensors,Unauthorised diagnostic access,0.18344858288764954
Threats targeting autonomous sensors,Infotainment reverse engineering,0.26475030183792114
Threats targeting autonomous sensors,Insecure API endpoint,0.45902252197265625
Threats targeting autonomous sensors,ECU firmware dump,0.12074220925569534
Threats targeting autonomous sensors,Server violation,0.17280536890029907
Threats targeting autonomous sensors,V2X eavesdropping,0.2674352824687958
Threats targeting autonomous sensors,CAN bus flooding,0.18810829520225525
Threats targeting autonomous sensors,Smart key jamming,0.343623548746109
Threats targeting autonomous sensors,Data loss,0.2156762331724167
